        Time     Position            Conc
       hours           um           mol/L
     1.10000      0.78750     5.95315E-01
     1.10000      0.81250     5.45756E-01
     1.10000      0.83750     4.93163E-01
     1.10000      0.86250     4.37792E-01
     1.10000      0.88750     3.79954E-01
     1.10000      0.91250     3.20017E-01
     1.10000      0.93750     2.58394E-01
     1.10000      0.96250     1.95538E-01
     1.10000      0.98750     1.31930E-01
     1.10000      1.00000     1.00000E-01
     1.20000      0.00000     1.00000E+00
     1.20000      0.01250     9.99809E-01
     1.20000      0.03750     9.99411E-01
     1.20000      0.06250     9.98970E-01
     1.20000      0.08750     9.98453E-01
     1.20000      0.11250     9.97827E-01
     1.20000      0.13750     9.97051E-01
     1.20000      0.16250     9.96080E-01
     1.20000      0.18750     9.94862E-01
     1.20000      0.21250     9.93336E-01
     1.20000      0.23750     9.91429E-01
     1.20000      0.26250     9.89061E-01
     1.20000      0.28750     9.86135E-01
     1.20000      0.31250     9.82546E-01
     1.20000      0.33750     9.78172E-01
     1.20000      0.36250     9.72878E-01
     1.20000      0.38750     9.66515E-01
     1.20000      0.41250     9.58921E-01
     1.20000      0.43750     9.49922E-01
     1.20000      0.46250     9.39334E-01
     1.20000      0.48750     9.26966E-01
     1.20000      0.51250     9.12622E-01
     1.20000      0.53750     8.96103E-01
     1.20000      0.56250     8.77218E-01
     1.20000      0.58750     8.55781E-01
     1.20000      0.61250     8.31622E-01
     1.20000      0.63750     8.04593E-01
     1.20000      0.66250     7.74568E-01
     1.20000      0.68750     7.41455E-01
     1.20000      0.71250     7.05201E-01
     1.20000      0.73750     6.65793E-01
     1.20000      0.76250     6.23266E-01
     1.20000      0.78750     5.77704E-01
     1.20000      0.81250     5.29242E-01
     1.20000      0.83750     4.78069E-01
     1.20000      0.86250     4.24424E-01
     1.20000      0.88750     3.68593E-01
     1.20000      0.91250     3.10907E-01
     1.20000      0.93750     2.51737E-01
     1.20000      0.96250     1.91483E-01
     1.20000      0.98750     1.30568E-01
     1.20000      1.00000     1.00000E-01
     1.30000      0.00000     1.00000E+00
     1.30000      0.01250     9.99715E-01
     1.30000      0.03750     9.99126E-01
     1.30000      0.06250     9.98481E-01
     1.30000      0.08750     9.97743E-01
     1.30000      0.11250     9.96867E-01
     1.30000      0.13750     9.95809E-01
     1.30000      0.16250     9.94514E-01
     1.30000      0.18750     9.92923E-01
     1.30000      0.21250     9.90968E-01
     1.30000      0.23750     9.88572E-01
     1.30000      0.26250     9.85647E-01
     1.30000      0.28750     9.82095E-01
     1.30000      0.31250     9.77806E-01
     1.30000      0.33750     9.72659E-01
     1.30000      0.36250     9.66520E-01
     1.30000      0.38750     9.59245E-01
     1.30000      0.41250     9.50681E-01
     1.30000      0.43750     9.40664E-01
     1.30000      0.46250     9.29024E-01
     1.30000      0.48750     9.15588E-01
     1.30000      0.51250     9.00180E-01
     1.30000      0.53750     8.82629E-01
     1.30000      0.56250     8.62768E-01
     1.30000      0.58750     8.40443E-01
     1.30000      0.61250     8.15513E-01
     1.30000      0.63750     7.87860E-01
     1.30000      0.66250     7.57390E-01
     1.30000      0.68750     7.24039E-01
     1.30000      0.71250     6.87778E-01
     1.30000      0.73750     6.48615E-01
     1.30000      0.76250     6.06599E-01
     1.30000      0.78750     5.61823E-01
     1.30000      0.81250     5.14424E-01
     1.30000      0.83750     4.64583E-01
     1.30000      0.86250     4.12524E-01
     1.30000      0.88750     3.58510E-01
     1.30000      0.91250     3.02843E-01
     1.30000      0.93750     2.45854E-01
     1.30000      0.96250     1.87903E-01
     1.30000      0.98750     1.29367E-01
     1.30000      1.00000     1.00000E-01
     1.40000      0.00000     1.00000E+00
     1.40000      0.01250     9.99599E-01
     1.40000      0.03750     9.98775E-01
     1.40000      0.06250     9.97884E-01
     1.40000      0.08750     9.96881E-01
     1.40000      0.11250     9.95715E-01
     1.40000      0.13750     9.94333E-01
     1.40000      0.16250     9.92676E-01
     1.40000      0.18750     9.90677E-01
     1.40000      0.21250     9.88263E-01
     1.40000      0.23750     9.85352E-01
     1.40000      0.26250     9.81854E-01
     1.40000      0.28750     9.77667E-01
     1.40000      0.31250     9.72681E-01
     1.40000      0.33750     9.66777E-01
     1.40000      0.36250     9.59825E-01
     1.40000      0.38750     9.51687E-01
     1.40000      0.41250     9.42217E-01
     1.40000      0.43750     9.31265E-01
     1.40000      0.46250     9.18674E-01
     1.40000      0.48750     9.04288E-01
     1.40000      0.51250     8.87952E-01
     1.40000      0.53750     8.69515E-01
     1.40000      0.56250     8.48835E-01
     1.40000      0.58750     8.25782E-01
     1.40000      0.61250     8.00241E-01
     1.40000      0.63750     7.72120E-01
     1.40000      0.66250     7.41349E-01
     1.40000      0.68750     7.07884E-01
     1.40000      0.71250     6.71717E-01
     1.40000      0.73750     6.32870E-01
     1.40000      0.76250     5.91402E-01
     1.40000      0.78750     5.47411E-01
     1.40000      0.81250     5.01032E-01
     1.40000      0.83750     4.52439E-01
     1.40000      0.86250     4.01841E-01
     1.40000      0.88750     3.49483E-01
     1.40000      0.91250     2.95637E-01
     1.40000      0.93750     2.40607E-01
     1.40000      0.96250     1.84714E-01
     1.40000      0.98750     1.28296E-01
     1.40000      1.00000     1.00000E-01
     1.50000      0.00000     1.00000E+00
     1.50000      0.01250     9.99462E-01
     1.50000      0.03750     9.98361E-01
     1.50000      0.06250     9.97183E-01
     1.50000      0.08750     9.95875E-01
     1.50000      0.11250     9.94381E-01
     1.50000      0.13750     9.92640E-01
     1.50000      0.16250     9.90588E-01
     1.50000      0.18750     9.88152E-01
     1.50000      0.21250     9.85257E-01
     1.50000      0.23750     9.81815E-01
     1.50000      0.26250     9.77735E-01
     1.50000      0.28750     9.72915E-01
     1.50000      0.31250     9.67246E-01
     1.50000      0.33750     9.60610E-01
     1.50000      0.36250     9.52882E-01
     1.50000      0.38750     9.43933E-01
     1.50000      0.41250     9.33624E-01
