        Time     Position            Conc
       hours           cm           mol/L
     1.20000      0.69998     9.82069E-01
     1.20000      0.72498     9.77905E-01
     1.20000      0.74998     9.72932E-01
     1.20000      0.77498     9.67026E-01
     1.20000      0.79998     9.60053E-01
     1.20000      0.82498     9.51870E-01
     1.20000      0.84998     9.42328E-01
     1.20000      0.87498     9.31274E-01
     1.20000      0.89998     9.18550E-01
     1.20000      0.92498     9.04000E-01
     1.20000      0.94998     8.87474E-01
     1.20000      0.97498     8.68830E-01
     1.20000      0.99998     8.47938E-01
     1.20000      1.02498     8.24686E-01
     1.20000      1.04998     7.98988E-01
     1.20000      1.07498     7.70782E-01
     1.20000      1.09998     7.40040E-01
     1.20000      1.12498     7.06770E-01
     1.20000      1.14998     6.71020E-01
     1.20000      1.17498     6.32882E-01
     1.20000      1.19998     5.92489E-01
     1.20000      1.22498     5.50022E-01
     1.20000      1.24998     5.05704E-01
     1.20000      1.27498     4.59799E-01
     1.20000      1.29998     4.12611E-01
     1.20000      1.32498     3.64475E-01
     1.20000      1.34998     3.15757E-01
     1.20000      1.37498     2.66840E-01
     1.20000      1.39998     2.18120E-01
     1.20000      1.42498     1.69999E-01
     1.20000      1.44998     1.22873E-01
     1.20000      1.46248     1.00000E-01
     1.30000      0.46248     1.00000E+00
     1.30000      0.47498     9.99099E-01
     1.30000      0.49998     9.97424E-01
     1.30000      0.52498     9.95752E-01
     1.30000      0.54998     9.93981E-01
     1.30000      0.57498     9.92016E-01
     1.30000      0.59998     9.89766E-01
     1.30000      0.62498     9.87142E-01
     1.30000      0.64998     9.84054E-01
     1.30000      0.67498     9.80405E-01
     1.30000      0.69998     9.76094E-01
     1.30000      0.72498     9.71013E-01
     1.30000      0.74998     9.65046E-01
     1.30000      0.77498     9.58074E-01
     1.30000      0.79998     9.49966E-01
     1.30000      0.82498     9.40592E-01
     1.30000      0.84998     9.29814E-01
     1.30000      0.87498     9.17494E-01
     1.30000      0.89998     9.03497E-01
     1.30000      0.92498     8.87691E-01
     1.30000      0.94998     8.69950E-01
     1.30000      0.97498     8.50161E-01
     1.30000      0.99998     8.28226E-01
     1.30000      1.02498     8.04065E-01
     1.30000      1.04998     7.77621E-01
     1.30000      1.07498     7.48863E-01
     1.30000      1.09998     7.17791E-01
     1.30000      1.12498     6.84439E-01
     1.30000      1.14998     6.48873E-01
     1.30000      1.17498     6.11198E-01
     1.30000      1.19998     5.71557E-01
     1.30000      1.22498     5.30129E-01
     1.30000      1.24998     4.87130E-01
     1.30000      1.27498     4.42809E-01
     1.30000      1.29998     3.97447E-01
     1.30000      1.32498     3.51350E-01
     1.30000      1.34998     3.04844E-01
     1.30000      1.37498     2.58272E-01
     1.30000      1.39998     2.11985E-01
     1.30000      1.42498     1.66336E-01
     1.30000      1.44998     1.21672E-01
     1.30000      1.46248     1.00000E-01
     1.40000      0.46248     1.00000E+00
     1.40000      0.47498     9.98734E-01
     1.40000      0.49998     9.96390E-01
     1.40000      0.52498     9.94082E-01
     1.40000      0.54998     9.91683E-01
     1.40000      0.57498     9.89079E-01
     1.40000      0.59998     9.86163E-01
     1.40000      0.62498     9.82835E-01
     1.40000      0.64998     9.78994E-01
     1.40000      0.67498     9.74538E-01
     1.40000      0.69998     9.69361E-01
     1.40000      0.72498     9.63354E-01
     1.40000      0.74998     9.56405E-01
     1.40000      0.77498     9.48397E-01
     1.40000      0.79998     9.39208E-01
     1.40000      0.82498     9.28718E-01
     1.40000      0.84998     9.16803E-01
     1.40000      0.87498     9.03342E-01
     1.40000      0.89998     8.88218E-01
     1.40000      0.92498     8.71321E-01
     1.40000      0.94998     8.52549E-01
     1.40000      0.97498     8.31813E-01
     1.40000      0.99998     8.09042E-01
     1.40000      1.02498     7.84180E-01
     1.40000      1.04998     7.57197E-01
     1.40000      1.07498     7.28085E-01
     1.40000      1.09998     6.96864E-01
     1.40000      1.12498     6.63585E-01
     1.40000      1.14998     6.28330E-01
     1.40000      1.17498     5.91210E-01
     1.40000      1.19998     5.52372E-01
     1.40000      1.22498     5.11991E-01
     1.40000      1.24998     4.70274E-01
     1.40000      1.27498     4.27455E-01
     1.40000      1.29998     3.83793E-01
     1.40000      1.32498     3.39567E-01
     1.40000      1.34998     2.95073E-01
     1.40000      1.37498     2.50618E-01
     1.40000      1.39998     2.06513E-01
     1.40000      1.42498     1.63072E-01
     1.40000      1.44998     1.20602E-01
     1.40000      1.46248     1.00000E-01
     1.50000      0.46248     1.00000E+00
     1.50000      0.47498     9.98303E-01
     1.50000      0.49998     9.95171E-01
     1.50000      0.52498     9.92122E-01
     1.50000      0.54998     9.89002E-01
     1.50000      0.57498     9.85679E-01
     1.50000      0.59998     9.82030E-01
     1.50000      0.62498     9.77943E-01
     1.50000      0.64998     9.73308E-01
     1.50000      0.67498     9.68019E-01
     1.50000      0.69998     9.61966E-01
     1.50000      0.72498     9.55041E-01
     1.50000      0.74998     9.47133E-01
     1.50000      0.77498     9.38133E-01
     1.50000      0.79998     9.27926E-01
     1.50000      0.82498     9.16403E-01
     1.50000      0.84998     9.03454E-01
     1.50000      0.87498     8.88973E-01
     1.50000      0.89998     8.72860E-01
     1.50000      0.92498     8.55025E-01
     1.50000      0.94998     8.35386E-01
     1.50000      0.97498     8.13877E-01
     1.50000      0.99998     7.90445E-01
     1.50000      1.02498     7.65058E-01
     1.50000      1.04998     7.37704E-01
     1.50000      1.07498     7.08394E-01
     1.50000      1.09998     6.77165E-01
     1.50000      1.12498     6.44078E-01
     1.50000      1.14998     6.09224E-01
     1.50000      1.17498     5.72721E-01
     1.50000      1.19998     5.34712E-01
     1.50000      1.22498     4.95369E-01
     1.50000      1.24998     4.54889E-01
     1.50000      1.27498     4.13492E-01
     1.50000      1.29998     3.71415E-01
     1.50000      1.32498     3.28915E-01
     1.50000      1.34998     2.86259E-01
     1.50000      1.37498     2.43725E-01
     1.50000      1.39998     2.01592E-01
     1.50000      1.42498     1.60139E-01
     1.50000      1.44998     1.19641E-01
     1.50000      1.46248     1.00000E-01
     1.60000      0.46248     1.00000E+00
     1.60000      0.47498     9.97810E-01
     1.60000      0.49998     9.93782E-01
     1.60000      0.52498     9.89894E-01
     1.60000      0.54998     9.85970E-01
     1.60000      0.57498     9.81856E-01
     1.60000      0.59998     9.77417E-01
     1.60000      0.62498     9.72528E-01
     1.60000      0.64998     9.67070E-01
     1.60000      0.67498     9.60933E-01
     1.60000      0.69998     9.54006E-01
     1.60000      0.72498     9.46180E-01
     1.60000      0.74998     9.37349E-01
     1.60000      0.77498     9.27408E-01
     1.60000      0.79998     9.16253E-01
     1.60000      0.82498     9.03782E-01
     1.60000      0.84998     8.89899E-01
     1.60000      0.87498     8.74513E-01
     1.60000      0.89998     8.57540E-01
     1.60000      0.92498     8.38904E-01
     1.60000      0.94998     8.18544E-01
     1.60000      0.97498     7.96409E-01
     1.60000      0.99998     7.72466E-01
     1.60000      1.02498     7.46700E-01
     1.60000      1.04998     7.19113E-01
     1.60000      1.07498     6.89731E-01
     1.60000      1.09998     6.58602E-01
     1.60000      1.12498     6.25796E-01
     1.60000      1.14998     5.91409E-01
     1.60000      1.17498     5.55559E-01
     1.60000      1.19998     5.18390E-01
     1.60000      1.22498     4.80067E-01
     1.60000      1.24998     4.40776E-01
     1.60000      1.27498     4.00722E-01
     1.60000      1.29998     3.60125E-01
     1.60000      1.32498     3.19222E-01
     1.60000      1.34998     2.78255E-01
     1.60000      1.37498     2.37475E-01
     1.60000      1.39998     1.97135E-01
     1.60000      1.42498     1.57485E-01
     1.60000      1.44998     1.18771E-01
     1.60000      1.46248     1.00000E-01
     1.70000      0.46248     1.00000E+00
     1.70000      0.47498     9.97262E-01
