State         Time     Position         c_LiPF6        velocity         Density        ω_LiPF6
  CDR        hours           um          mol/mL            cm/s            g/mL               -
  D        0.09667      0.97500     9.61171E-04     7.23156E-07     1.47041E+00     9.92967E-02
  D        0.09667      1.00000     9.07794E-04     7.25550E-07     1.46554E+00     9.40939E-02
  D        0.09694      0.00000     1.09622E-03     7.17149E-07     1.48273E+00     1.12308E-01
  D        0.09694      0.02500     1.03899E-03     4.26916E-07     1.47751E+00     1.06820E-01
  D        0.09694      0.07500     1.00676E-03     3.29593E-07     1.47457E+00     1.03713E-01
  D        0.09694      0.12500     1.00087E-03     3.10288E-07     1.47403E+00     1.03144E-01
  D        0.09694      0.17500     1.00009E-03     3.07620E-07     1.47396E+00     1.03068E-01
  D        0.09694      0.22500     1.00001E-03     3.07337E-07     1.47395E+00     1.03061E-01
  D        0.09694      0.27500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.09694      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09694      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09694      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09694      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09694      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09694      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09694      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09694      0.67500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.09694      0.72500     9.99999E-04     3.07337E-07     1.47395E+00     1.03060E-01
  D        0.09694      0.77500     9.99993E-04     3.07619E-07     1.47395E+00     1.03059E-01
  D        0.09694      0.82500     9.99912E-04     3.10305E-07     1.47394E+00     1.03051E-01
  D        0.09694      0.87500     9.99125E-04     3.29929E-07     1.47387E+00     1.02975E-01
  D        0.09694      0.92500     9.93179E-04     4.29886E-07     1.47333E+00     1.02400E-01
  D        0.09694      0.97500     9.61077E-04     7.23160E-07     1.47040E+00     9.92875E-02
  D        0.09694      1.00000     9.07702E-04     7.25554E-07     1.46553E+00     9.40849E-02
  D        0.09722      0.00000     1.09632E-03     7.17145E-07     1.48273E+00     1.12317E-01
  D        0.09722      0.02500     1.03908E-03     4.27142E-07     1.47751E+00     1.06830E-01
  D        0.09722      0.07500     1.00679E-03     3.29689E-07     1.47457E+00     1.03716E-01
  D        0.09722      0.12500     1.00088E-03     3.10309E-07     1.47403E+00     1.03145E-01
  D        0.09722      0.17500     1.00009E-03     3.07623E-07     1.47396E+00     1.03068E-01
  D        0.09722      0.22500     1.00001E-03     3.07338E-07     1.47395E+00     1.03061E-01
  D        0.09722      0.27500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.09722      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09722      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09722      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09722      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09722      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09722      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09722      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09722      0.67500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.09722      0.72500     9.99999E-04     3.07338E-07     1.47395E+00     1.03060E-01
  D        0.09722      0.77500     9.99993E-04     3.07622E-07     1.47395E+00     1.03059E-01
  D        0.09722      0.82500     9.99911E-04     3.10326E-07     1.47394E+00     1.03051E-01
  D        0.09722      0.87500     9.99118E-04     3.30028E-07     1.47387E+00     1.02975E-01
  D        0.09722      0.92500     9.93147E-04     4.30125E-07     1.47332E+00     1.02397E-01
  D        0.09722      0.97500     9.60983E-04     7.23164E-07     1.47039E+00     9.92784E-02
  D        0.09722      1.00000     9.07610E-04     7.25558E-07     1.46552E+00     9.40759E-02
  D        0.09750      0.00000     1.09642E-03     7.17140E-07     1.48274E+00     1.12327E-01
  D        0.09750      0.02500     1.03918E-03     4.27369E-07     1.47752E+00     1.06839E-01
  D        0.09750      0.07500     1.00682E-03     3.29785E-07     1.47457E+00     1.03719E-01
  D        0.09750      0.12500     1.00088E-03     3.10330E-07     1.47403E+00     1.03145E-01
  D        0.09750      0.17500     1.00009E-03     3.07626E-07     1.47396E+00     1.03069E-01
  D        0.09750      0.22500     1.00001E-03     3.07338E-07     1.47395E+00     1.03061E-01
  D        0.09750      0.27500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.09750      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09750      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09750      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09750      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09750      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09750      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09750      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09750      0.67500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.09750      0.72500     9.99999E-04     3.07338E-07     1.47395E+00     1.03060E-01
  D        0.09750      0.77500     9.99993E-04     3.07625E-07     1.47395E+00     1.03059E-01
  D        0.09750      0.82500     9.99910E-04     3.10346E-07     1.47394E+00     1.03051E-01
  D        0.09750      0.87500     9.99112E-04     3.30126E-07     1.47387E+00     1.02974E-01
  D        0.09750      0.92500     9.93115E-04     4.30363E-07     1.47332E+00     1.02394E-01
  D        0.09750      0.97500     9.60889E-04     7.23169E-07     1.47038E+00     9.92692E-02
  D        0.09750      1.00000     9.07519E-04     7.25563E-07     1.46552E+00     9.40670E-02
  D        0.09778      0.00000     1.09652E-03     7.17136E-07     1.48275E+00     1.12336E-01
  D        0.09778      0.02500     1.03927E-03     4.27594E-07     1.47753E+00     1.06848E-01
  D        0.09778      0.07500     1.00685E-03     3.29881E-07     1.47457E+00     1.03722E-01
  D        0.09778      0.12500     1.00089E-03     3.10351E-07     1.47403E+00     1.03146E-01
  D        0.09778      0.17500     1.00009E-03     3.07629E-07     1.47396E+00     1.03069E-01
  D        0.09778      0.22500     1.00001E-03     3.07338E-07     1.47395E+00     1.03061E-01
  D        0.09778      0.27500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.09778      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09778      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09778      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09778      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09778      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09778      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09778      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09778      0.67500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.09778      0.72500     9.99999E-04     3.07338E-07     1.47395E+00     1.03060E-01
  D        0.09778      0.77500     9.99992E-04     3.07628E-07     1.47395E+00     1.03059E-01
  D        0.09778      0.82500     9.99909E-04     3.10368E-07     1.47394E+00     1.03051E-01
  D        0.09778      0.87500     9.99106E-04     3.30225E-07     1.47387E+00     1.02973E-01
  D        0.09778      0.92500     9.93082E-04     4.30601E-07     1.47332E+00     1.02391E-01
  D        0.09778      0.97500     9.60795E-04     7.23173E-07     1.47037E+00     9.92601E-02
  D        0.09778      1.00000     9.07427E-04     7.25567E-07     1.46551E+00     9.40580E-02
  D        0.09806      0.00000     1.09661E-03     7.17132E-07     1.48276E+00     1.12345E-01
  D        0.09806      0.02500     1.03937E-03     4.27820E-07     1.47754E+00     1.06857E-01
  D        0.09806      0.07500     1.00688E-03     3.29978E-07     1.47458E+00     1.03725E-01
  D        0.09806      0.12500     1.00090E-03     3.10371E-07     1.47403E+00     1.03147E-01
  D        0.09806      0.17500     1.00009E-03     3.07632E-07     1.47396E+00     1.03069E-01
  D        0.09806      0.22500     1.00001E-03     3.07339E-07     1.47395E+00     1.03061E-01
  D        0.09806      0.27500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.09806      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09806      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09806      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09806      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09806      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09806      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09806      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09806      0.67500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.09806      0.72500     9.99999E-04     3.07339E-07     1.47395E+00     1.03060E-01
  D        0.09806      0.77500     9.99992E-04     3.07631E-07     1.47395E+00     1.03059E-01
  D        0.09806      0.82500     9.99908E-04     3.10389E-07     1.47394E+00     1.03051E-01
  D        0.09806      0.87500     9.99099E-04     3.30324E-07     1.47387E+00     1.02973E-01
  D        0.09806      0.92500     9.93050E-04     4.30839E-07     1.47332E+00     1.02388E-01
  D        0.09806      0.97500     9.60701E-04     7.23177E-07     1.47037E+00     9.92510E-02
  D        0.09806      1.00000     9.07336E-04     7.25571E-07     1.46550E+00     9.40491E-02
  D        0.09833      0.00000     1.09671E-03     7.17127E-07     1.48277E+00     1.12355E-01
  D        0.09833      0.02500     1.03946E-03     4.28044E-07     1.47755E+00     1.06866E-01
  D        0.09833      0.07500     1.00692E-03     3.30074E-07     1.47458E+00     1.03728E-01
  D        0.09833      0.12500     1.00090E-03     3.10392E-07     1.47403E+00     1.03147E-01
  D        0.09833      0.17500     1.00009E-03     3.07635E-07     1.47396E+00     1.03069E-01
  D        0.09833      0.22500     1.00001E-03     3.07339E-07     1.47395E+00     1.03061E-01
  D        0.09833      0.27500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.09833      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09833      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09833      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09833      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09833      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09833      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09833      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09833      0.67500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.09833      0.72500     9.99999E-04     3.07339E-07     1.47395E+00     1.03060E-01
  D        0.09833      0.77500     9.99992E-04     3.07634E-07     1.47395E+00     1.03059E-01
  D        0.09833      0.82500     9.99907E-04     3.10410E-07     1.47394E+00     1.03051E-01
  D        0.09833      0.87500     9.99093E-04     3.30423E-07     1.47387E+00     1.02972E-01
  D        0.09833      0.92500     9.93017E-04     4.31076E-07     1.47331E+00     1.02384E-01
  D        0.09833      0.97500     9.60607E-04     7.23181E-07     1.47036E+00     9.92418E-02
  D        0.09833      1.00000     9.07245E-04     7.25575E-07     1.46549E+00     9.40402E-02
  D        0.09861      0.00000     1.09681E-03     7.17123E-07     1.48278E+00     1.12364E-01
  D        0.09861      0.02500     1.03956E-03     4.28269E-07     1.47756E+00     1.06875E-01
  D        0.09861      0.07500     1.00695E-03     3.30170E-07     1.47458E+00     1.03731E-01
  D        0.09861      0.12500     1.00091E-03     3.10413E-07     1.47403E+00     1.03148E-01
  D        0.09861      0.17500     1.00009E-03     3.07638E-07     1.47396E+00     1.03069E-01
  D        0.09861      0.22500     1.00001E-03     3.07339E-07     1.47395E+00     1.03061E-01
  D        0.09861      0.27500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.09861      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09861      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09861      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09861      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09861      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09861      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09861      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09861      0.67500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.09861      0.72500     9.99999E-04     3.07339E-07     1.47395E+00     1.03060E-01
  D        0.09861      0.77500     9.99992E-04     3.07637E-07     1.47395E+00     1.03059E-01
  D        0.09861      0.82500     9.99907E-04     3.10431E-07     1.47394E+00     1.03051E-01
  D        0.09861      0.87500     9.99086E-04     3.30523E-07     1.47387E+00     1.02971E-01
  D        0.09861      0.92500     9.92985E-04     4.31313E-07     1.47331E+00     1.02381E-01
  D        0.09861      0.97500     9.60513E-04     7.23186E-07     1.47035E+00     9.92327E-02
  D        0.09861      1.00000     9.07153E-04     7.25579E-07     1.46548E+00     9.40312E-02
  D        0.09889      0.00000     1.09691E-03     7.17119E-07     1.48279E+00     1.12373E-01
  D        0.09889      0.02500     1.03965E-03     4.28493E-07     1.47757E+00     1.06884E-01
  D        0.09889      0.07500     1.00698E-03     3.30267E-07     1.47459E+00     1.03734E-01
  D        0.09889      0.12500     1.00092E-03     3.10434E-07     1.47403E+00     1.03148E-01
  D        0.09889      0.17500     1.00009E-03     3.07641E-07     1.47396E+00     1.03069E-01
  D        0.09889      0.22500     1.00001E-03     3.07340E-07     1.47395E+00     1.03061E-01
  D        0.09889      0.27500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.09889      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09889      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09889      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09889      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09889      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09889      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09889      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09889      0.67500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.09889      0.72500     9.99999E-04     3.07340E-07     1.47395E+00     1.03060E-01
  D        0.09889      0.77500     9.99992E-04     3.07640E-07     1.47395E+00     1.03059E-01
  D        0.09889      0.82500     9.99906E-04     3.10452E-07     1.47394E+00     1.03051E-01
  D        0.09889      0.87500     9.99080E-04     3.30622E-07     1.47387E+00     1.02971E-01
  D        0.09889      0.92500     9.92952E-04     4.31549E-07     1.47331E+00     1.02378E-01
  D        0.09889      0.97500     9.60419E-04     7.23190E-07     1.47034E+00     9.92236E-02
  D        0.09889      1.00000     9.07062E-04     7.25583E-07     1.46547E+00     9.40223E-02
  D        0.09917      0.00000     1.09700E-03     7.17115E-07     1.48280E+00     1.12382E-01
  D        0.09917      0.02500     1.03975E-03     4.28716E-07     1.47757E+00     1.06893E-01
  D        0.09917      0.07500     1.00701E-03     3.30363E-07     1.47459E+00     1.03737E-01
  D        0.09917      0.12500     1.00092E-03     3.10455E-07     1.47403E+00     1.03149E-01
  D        0.09917      0.17500     1.00010E-03     3.07644E-07     1.47396E+00     1.03069E-01
  D        0.09917      0.22500     1.00001E-03     3.07340E-07     1.47395E+00     1.03061E-01
  D        0.09917      0.27500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.09917      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09917      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09917      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09917      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09917      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09917      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09917      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09917      0.67500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.09917      0.72500     9.99999E-04     3.07340E-07     1.47395E+00     1.03060E-01
  D        0.09917      0.77500     9.99992E-04     3.07643E-07     1.47395E+00     1.03059E-01
  D        0.09917      0.82500     9.99905E-04     3.10474E-07     1.47394E+00     1.03051E-01
  D        0.09917      0.87500     9.99073E-04     3.30721E-07     1.47387E+00     1.02970E-01
  D        0.09917      0.92500     9.92920E-04     4.31784E-07     1.47330E+00     1.02375E-01
  D        0.09917      0.97500     9.60325E-04     7.23194E-07     1.47033E+00     9.92145E-02
  D        0.09917      1.00000     9.06971E-04     7.25587E-07     1.46547E+00     9.40134E-02
  D        0.09944      0.00000     1.09710E-03     7.17110E-07     1.48281E+00     1.12392E-01
  D        0.09944      0.02500     1.03984E-03     4.28939E-07     1.47758E+00     1.06902E-01
  D        0.09944      0.07500     1.00704E-03     3.30460E-07     1.47459E+00     1.03741E-01
  D        0.09944      0.12500     1.00093E-03     3.10477E-07     1.47403E+00     1.03150E-01
  D        0.09944      0.17500     1.00010E-03     3.07647E-07     1.47396E+00     1.03069E-01
  D        0.09944      0.22500     1.00001E-03     3.07340E-07     1.47395E+00     1.03061E-01
  D        0.09944      0.27500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.09944      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09944      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09944      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09944      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09944      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09944      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09944      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09944      0.67500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.09944      0.72500     9.99999E-04     3.07340E-07     1.47395E+00     1.03060E-01
  D        0.09944      0.77500     9.99992E-04     3.07646E-07     1.47395E+00     1.03059E-01
  D        0.09944      0.82500     9.99904E-04     3.10495E-07     1.47394E+00     1.03051E-01
  D        0.09944      0.87500     9.99067E-04     3.30820E-07     1.47386E+00     1.02970E-01
  D        0.09944      0.92500     9.92887E-04     4.32020E-07     1.47330E+00     1.02372E-01
  D        0.09944      0.97500     9.60232E-04     7.23198E-07     1.47032E+00     9.92054E-02
  D        0.09944      1.00000     9.06880E-04     7.25591E-07     1.46546E+00     9.40045E-02
  D        0.09972      0.00000     1.09720E-03     7.17106E-07     1.48281E+00     1.12401E-01
  D        0.09972      0.02500     1.03993E-03     4.29162E-07     1.47759E+00     1.06911E-01
  D        0.09972      0.07500     1.00708E-03     3.30556E-07     1.47460E+00     1.03744E-01
  D        0.09972      0.12500     1.00094E-03     3.10498E-07     1.47404E+00     1.03150E-01
  D        0.09972      0.17500     1.00010E-03     3.07650E-07     1.47396E+00     1.03069E-01
  D        0.09972      0.22500     1.00001E-03     3.07341E-07     1.47395E+00     1.03061E-01
  D        0.09972      0.27500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.09972      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09972      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09972      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09972      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09972      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09972      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09972      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.09972      0.67500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.09972      0.72500     9.99999E-04     3.07341E-07     1.47395E+00     1.03060E-01
  D        0.09972      0.77500     9.99992E-04     3.07649E-07     1.47395E+00     1.03059E-01
  D        0.09972      0.82500     9.99903E-04     3.10517E-07     1.47394E+00     1.03050E-01
  D        0.09972      0.87500     9.99060E-04     3.30920E-07     1.47386E+00     1.02969E-01
  D        0.09972      0.92500     9.92854E-04     4.32255E-07     1.47330E+00     1.02369E-01
  D        0.09972      0.97500     9.60138E-04     7.23202E-07     1.47031E+00     9.91963E-02
  D        0.09972      1.00000     9.06789E-04     7.25596E-07     1.46545E+00     9.39956E-02
  D        0.10000      0.00000     1.09729E-03     7.17102E-07     1.48282E+00     1.12410E-01
  D        0.10000      0.02500     1.04003E-03     4.29384E-07     1.47760E+00     1.06920E-01
  D        0.10000      0.07500     1.00711E-03     3.30653E-07     1.47460E+00     1.03747E-01
  D        0.10000      0.12500     1.00094E-03     3.10519E-07     1.47404E+00     1.03151E-01
  D        0.10000      0.17500     1.00010E-03     3.07653E-07     1.47396E+00     1.03069E-01
  D        0.10000      0.22500     1.00001E-03     3.07341E-07     1.47395E+00     1.03061E-01
  D        0.10000      0.27500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.10000      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10000      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10000      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10000      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10000      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10000      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10000      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10000      0.67500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.10000      0.72500     9.99999E-04     3.07341E-07     1.47395E+00     1.03060E-01
  D        0.10000      0.77500     9.99992E-04     3.07652E-07     1.47395E+00     1.03059E-01
  D        0.10000      0.82500     9.99902E-04     3.10538E-07     1.47394E+00     1.03050E-01
  D        0.10000      0.87500     9.99053E-04     3.31019E-07     1.47386E+00     1.02968E-01
  D        0.10000      0.92500     9.92821E-04     4.32489E-07     1.47330E+00     1.02365E-01
  D        0.10000      0.97500     9.60045E-04     7.23207E-07     1.47031E+00     9.91872E-02
  D        0.10000      1.00000     9.06698E-04     7.25600E-07     1.46544E+00     9.39867E-02
  D        0.10028      0.00000     1.09739E-03     7.17097E-07     1.48283E+00     1.12419E-01
  D        0.10028      0.02500     1.04012E-03     4.29606E-07     1.47761E+00     1.06929E-01
  D        0.10028      0.07500     1.00714E-03     3.30750E-07     1.47460E+00     1.03750E-01
  D        0.10028      0.12500     1.00095E-03     3.10541E-07     1.47404E+00     1.03152E-01
  D        0.10028      0.17500     1.00010E-03     3.07656E-07     1.47396E+00     1.03069E-01
  D        0.10028      0.22500     1.00001E-03     3.07342E-07     1.47395E+00     1.03061E-01
  D        0.10028      0.27500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.10028      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10028      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10028      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10028      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10028      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10028      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10028      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10028      0.67500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.10028      0.72500     9.99999E-04     3.07341E-07     1.47395E+00     1.03060E-01
  D        0.10028      0.77500     9.99992E-04     3.07656E-07     1.47395E+00     1.03059E-01
  D        0.10028      0.82500     9.99901E-04     3.10560E-07     1.47394E+00     1.03050E-01
  D        0.10028      0.87500     9.99047E-04     3.31119E-07     1.47386E+00     1.02968E-01
  D        0.10028      0.92500     9.92789E-04     4.32723E-07     1.47329E+00     1.02362E-01
  D        0.10028      0.97500     9.59951E-04     7.23211E-07     1.47030E+00     9.91782E-02
  D        0.10028      1.00000     9.06607E-04     7.25604E-07     1.46543E+00     9.39779E-02
  D        0.10056      0.00000     1.09749E-03     7.17093E-07     1.48284E+00     1.12429E-01
  D        0.10056      0.02500     1.04022E-03     4.29827E-07     1.47762E+00     1.06938E-01
  D        0.10056      0.07500     1.00717E-03     3.30846E-07     1.47460E+00     1.03753E-01
  D        0.10056      0.12500     1.00096E-03     3.10562E-07     1.47404E+00     1.03152E-01
  D        0.10056      0.17500     1.00010E-03     3.07660E-07     1.47396E+00     1.03069E-01
  D        0.10056      0.22500     1.00001E-03     3.07342E-07     1.47395E+00     1.03061E-01
  D        0.10056      0.27500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.10056      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10056      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10056      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10056      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10056      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10056      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10056      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.10056      0.67500     1.00000E-03     3.07314E-07     1.47395E+00     1.03060E-01
  D        0.10056      0.72500     9.99999E-04     3.07342E-07     1.47395E+00     1.03060E-01
  D        0.10056      0.77500     9.99991E-04     3.07659E-07     1.47395E+00     1.03059E-01
  D        0.10056      0.82500     9.99900E-04     3.10582E-07     1.47394E+00     1.03050E-01
  D        0.10056      0.87500     9.99040E-04     3.31218E-07     1.47386E+00     1.02967E-01
  D        0.10056      0.92500     9.92756E-04     4.32957E-07     1.47329E+00     1.02359E-01
  D        0.10056      0.97500     9.59858E-04     7.23215E-07     1.47029E+00     9.91691E-02
