        Time        Position      Delta_Conc
       hours              cm         mol/cm3
     0.75000     2.65000E-01    -7.05662E-04
     0.75000     2.75000E-01    -6.98132E-04
     0.75000     2.85000E-01    -6.90434E-04
     0.75000     2.95000E-01    -6.82577E-04
     0.75000     3.05000E-01    -6.74570E-04
     0.75000     3.15000E-01    -6.66422E-04
     0.75000     3.25000E-01    -6.58141E-04
     0.75000     3.35000E-01    -6.49737E-04
     0.75000     3.45000E-01    -6.41217E-04
     0.75000     3.55000E-01    -6.32589E-04
     0.75000     3.65000E-01    -6.23862E-04
     0.75000     3.75000E-01    -6.15043E-04
     0.75000     3.85000E-01    -6.06140E-04
     0.75000     3.95000E-01    -5.97161E-04
     0.75000     4.05000E-01    -5.88112E-04
     0.75000     4.15000E-01    -5.79001E-04
     0.75000     4.25000E-01    -5.69834E-04
     0.75000     4.35000E-01    -5.60620E-04
     0.75000     4.45000E-01    -5.51363E-04
     0.75000     4.55000E-01    -5.42072E-04
     0.75000     4.65000E-01    -5.32752E-04
     0.75000     4.75000E-01    -5.23410E-04
     0.75000     4.85000E-01    -5.14052E-04
     0.75000     4.95000E-01    -5.04685E-04
     0.75000     5.05000E-01    -4.95315E-04
     0.75000     5.15000E-01    -4.85948E-04
     0.75000     5.25000E-01    -4.76590E-04
     0.75000     5.35000E-01    -4.67248E-04
     0.75000     5.45000E-01    -4.57928E-04
     0.75000     5.55000E-01    -4.48637E-04
     0.75000     5.65000E-01    -4.39380E-04
     0.75000     5.75000E-01    -4.30166E-04
     0.75000     5.85000E-01    -4.20999E-04
     0.75000     5.95000E-01    -4.11888E-04
     0.75000     6.05000E-01    -4.02839E-04
     0.75000     6.15000E-01    -3.93860E-04
     0.75000     6.25000E-01    -3.84957E-04
     0.75000     6.35000E-01    -3.76138E-04
     0.75000     6.45000E-01    -3.67411E-04
     0.75000     6.55000E-01    -3.58783E-04
     0.75000     6.65000E-01    -3.50263E-04
     0.75000     6.75000E-01    -3.41859E-04
     0.75000     6.85000E-01    -3.33578E-04
     0.75000     6.95000E-01    -3.25430E-04
     0.75000     7.05000E-01    -3.17423E-04
     0.75000     7.15000E-01    -3.09566E-04
     0.75000     7.25000E-01    -3.01868E-04
     0.75000     7.35000E-01    -2.94338E-04
     0.75000     7.45000E-01    -2.86984E-04
     0.75000     7.55000E-01    -2.79816E-04
     0.75000     7.65000E-01    -2.72844E-04
     0.75000     7.75000E-01    -2.66076E-04
     0.75000     7.85000E-01    -2.59521E-04
     0.75000     7.95000E-01    -2.53189E-04
     0.75000     8.05000E-01    -2.47088E-04
     0.75000     8.15000E-01    -2.41228E-04
     0.75000     8.25000E-01    -2.35618E-04
     0.75000     8.35000E-01    -2.30265E-04
     0.75000     8.45000E-01    -2.25179E-04
     0.75000     8.55000E-01    -2.20366E-04
     0.75000     8.65000E-01    -2.15837E-04
     0.75000     8.75000E-01    -2.11596E-04
     0.75000     8.85000E-01    -2.07653E-04
     0.75000     8.95000E-01    -2.04013E-04
     0.75000     9.05000E-01    -2.00683E-04
     0.75000     9.15000E-01    -1.97669E-04
     0.75000     9.25000E-01    -1.94976E-04
     0.75000     9.35000E-01    -1.92608E-04
     0.75000     9.45000E-01    -1.90571E-04
     0.75000     9.55000E-01    -1.88867E-04
     0.75000     9.65000E-01    -1.87501E-04
     0.75000     9.75000E-01    -1.86473E-04
     0.75000     9.85000E-01    -1.85787E-04
     0.75000     9.95000E-01    -1.85444E-04
     0.75000     1.00000E+00    -1.85444E-04
     0.76667     0.00000E+00    -8.12508E-04
     0.76667     5.00000E-03    -8.12508E-04
     0.76667     1.50000E-02    -8.12168E-04
     0.76667     2.50000E-02    -8.11490E-04
     0.76667     3.50000E-02    -8.10474E-04
     0.76667     4.50000E-02    -8.09122E-04
     0.76667     5.50000E-02    -8.07437E-04
     0.76667     6.50000E-02    -8.05421E-04
     0.76667     7.50000E-02    -8.03079E-04
     0.76667     8.50000E-02    -8.00414E-04
     0.76667     9.50000E-02    -7.97432E-04
     0.76667     1.05000E-01    -7.94136E-04
     0.76667     1.15000E-01    -7.90533E-04
     0.76667     1.25000E-01    -7.86630E-04
     0.76667     1.35000E-01    -7.82432E-04
     0.76667     1.45000E-01    -7.77946E-04
     0.76667     1.55000E-01    -7.73181E-04
     0.76667     1.65000E-01    -7.68142E-04
     0.76667     1.75000E-01    -7.62839E-04
     0.76667     1.85000E-01    -7.57279E-04
     0.76667     1.95000E-01    -7.51471E-04
     0.76667     2.05000E-01    -7.45424E-04
     0.76667     2.15000E-01    -7.39145E-04
     0.76667     2.25000E-01    -7.32644E-04
     0.76667     2.35000E-01    -7.25931E-04
     0.76667     2.45000E-01    -7.19013E-04
     0.76667     2.55000E-01    -7.11900E-04
     0.76667     2.65000E-01    -7.04600E-04
     0.76667     2.75000E-01    -6.97124E-04
     0.76667     2.85000E-01    -6.89479E-04
     0.76667     2.95000E-01    -6.81675E-04
     0.76667     3.05000E-01    -6.73721E-04
     0.76667     3.15000E-01    -6.65624E-04
     0.76667     3.25000E-01    -6.57395E-04
     0.76667     3.35000E-01    -6.49040E-04
     0.76667     3.45000E-01    -6.40569E-04
     0.76667     3.55000E-01    -6.31989E-04
     0.76667     3.65000E-01    -6.23309E-04
     0.76667     3.75000E-01    -6.14536E-04
     0.76667     3.85000E-01    -6.05678E-04
     0.76667     3.95000E-01    -5.96742E-04
     0.76667     4.05000E-01    -5.87736E-04
     0.76667     4.15000E-01    -5.78667E-04
     0.76667     4.25000E-01    -5.69542E-04
     0.76667     4.35000E-01    -5.60368E-04
     0.76667     4.45000E-01    -5.51151E-04
     0.76667     4.55000E-01    -5.41899E-04
     0.76667     4.65000E-01    -5.32618E-04
     0.76667     4.75000E-01    -5.23315E-04
     0.76667     4.85000E-01    -5.13995E-04
     0.76667     4.95000E-01    -5.04666E-04
     0.76667     5.05000E-01    -4.95334E-04
     0.76667     5.15000E-01    -4.86005E-04
     0.76667     5.25000E-01    -4.76685E-04
     0.76667     5.35000E-01    -4.67382E-04
     0.76667     5.45000E-01    -4.58101E-04
     0.76667     5.55000E-01    -4.48849E-04
     0.76667     5.65000E-01    -4.39632E-04
     0.76667     5.75000E-01    -4.30458E-04
     0.76667     5.85000E-01    -4.21333E-04
     0.76667     5.95000E-01    -4.12264E-04
     0.76667     6.05000E-01    -4.03258E-04
     0.76667     6.15000E-01    -3.94322E-04
     0.76667     6.25000E-01    -3.85464E-04
     0.76667     6.35000E-01    -3.76691E-04
     0.76667     6.45000E-01    -3.68011E-04
     0.76667     6.55000E-01    -3.59431E-04
     0.76667     6.65000E-01    -3.50960E-04
     0.76667     6.75000E-01    -3.42605E-04
     0.76667     6.85000E-01    -3.34376E-04
     0.76667     6.95000E-01    -3.26279E-04
     0.76667     7.05000E-01    -3.18325E-04
     0.76667     7.15000E-01    -3.10521E-04
     0.76667     7.25000E-01    -3.02876E-04
     0.76667     7.35000E-01    -2.95400E-04
     0.76667     7.45000E-01    -2.88100E-04
     0.76667     7.55000E-01    -2.80987E-04
     0.76667     7.65000E-01    -2.74069E-04
     0.76667     7.75000E-01    -2.67356E-04
     0.76667     7.85000E-01    -2.60855E-04
     0.76667     7.95000E-01    -2.54576E-04
     0.76667     8.05000E-01    -2.48529E-04
     0.76667     8.15000E-01    -2.42721E-04
     0.76667     8.25000E-01    -2.37161E-04
     0.76667     8.35000E-01    -2.31858E-04
     0.76667     8.45000E-01    -2.26819E-04
     0.76667     8.55000E-01    -2.22054E-04
     0.76667     8.65000E-01    -2.17568E-04
     0.76667     8.75000E-01    -2.13370E-04
     0.76667     8.85000E-01    -2.09467E-04
     0.76667     8.95000E-01    -2.05864E-04
     0.76667     9.05000E-01    -2.02568E-04
     0.76667     9.15000E-01    -1.99586E-04
     0.76667     9.25000E-01    -1.96921E-04
     0.76667     9.35000E-01    -1.94579E-04
     0.76667     9.45000E-01    -1.92563E-04
     0.76667     9.55000E-01    -1.90878E-04
     0.76667     9.65000E-01    -1.89526E-04
     0.76667     9.75000E-01    -1.88510E-04
     0.76667     9.85000E-01    -1.87832E-04
     0.76667     9.95000E-01    -1.87492E-04
     0.76667     1.00000E+00    -1.87492E-04
     0.78333     0.00000E+00    -8.10482E-04
     0.78333     5.00000E-03    -8.10482E-04
     0.78333     1.50000E-02    -8.10146E-04
     0.78333     2.50000E-02    -8.09475E-04
     0.78333     3.50000E-02    -8.08470E-04
     0.78333     4.50000E-02    -8.07133E-04
     0.78333     5.50000E-02    -8.05465E-04
     0.78333     6.50000E-02    -8.03471E-04
     0.78333     7.50000E-02    -8.01153E-04
     0.78333     8.50000E-02    -7.98516E-04
     0.78333     9.50000E-02    -7.95564E-04
     0.78333     1.05000E-01    -7.92302E-04
     0.78333     1.15000E-01    -7.88735E-04
     0.78333     1.25000E-01    -7.84870E-04
     0.78333     1.35000E-01    -7.80713E-04
     0.78333     1.45000E-01    -7.76271E-04
     0.78333     1.55000E-01    -7.71550E-04
     0.78333     1.65000E-01    -7.66558E-04
     0.78333     1.75000E-01    -7.61303E-04
     0.78333     1.85000E-01    -7.55793E-04
     0.78333     1.95000E-01    -7.50036E-04
     0.78333     2.05000E-01    -7.44040E-04
     0.78333     2.15000E-01    -7.37814E-04
     0.78333     2.25000E-01    -7.31367E-04
     0.78333     2.35000E-01    -7.24706E-04
     0.78333     2.45000E-01    -7.17842E-04
     0.78333     2.55000E-01    -7.10782E-04
     0.78333     2.65000E-01    -7.03537E-04
     0.78333     2.75000E-01    -6.96113E-04
     0.78333     2.85000E-01    -6.88522E-04
     0.78333     2.95000E-01    -6.80770E-04
     0.78333     3.05000E-01    -6.72867E-04
     0.78333     3.15000E-01    -6.64822E-04
     0.78333     3.25000E-01    -6.56643E-04
     0.78333     3.35000E-01    -6.48338E-04
     0.78333     3.45000E-01    -6.39915E-04
     0.78333     3.55000E-01    -6.31383E-04
     0.78333     3.65000E-01    -6.22750E-04
     0.78333     3.75000E-01    -6.14022E-04
     0.78333     3.85000E-01    -6.05209E-04
     0.78333     3.95000E-01    -5.96318E-04
     0.78333     4.05000E-01    -5.87355E-04
     0.78333     4.15000E-01    -5.78329E-04
     0.78333     4.25000E-01    -5.69245E-04
     0.78333     4.35000E-01    -5.60112E-04
     0.78333     4.45000E-01    -5.50936E-04
     0.78333     4.55000E-01    -5.41724E-04
     0.78333     4.65000E-01    -5.32482E-04
     0.78333     4.75000E-01    -5.23218E-04
     0.78333     4.85000E-01    -5.13937E-04
     0.78333     4.95000E-01    -5.04647E-04
     0.78333     5.05000E-01    -4.95353E-04
     0.78333     5.15000E-01    -4.86063E-04
     0.78333     5.25000E-01    -4.76782E-04
     0.78333     5.35000E-01    -4.67518E-04
     0.78333     5.45000E-01    -4.58276E-04
     0.78333     5.55000E-01    -4.49064E-04
     0.78333     5.65000E-01    -4.39888E-04
     0.78333     5.75000E-01    -4.30755E-04
     0.78333     5.85000E-01    -4.21671E-04
     0.78333     5.95000E-01    -4.12645E-04
     0.78333     6.05000E-01    -4.03682E-04
     0.78333     6.15000E-01    -3.94791E-04
     0.78333     6.25000E-01    -3.85978E-04
     0.78333     6.35000E-01    -3.77250E-04
     0.78333     6.45000E-01    -3.68617E-04
     0.78333     6.55000E-01    -3.60085E-04
     0.78333     6.65000E-01    -3.51662E-04
     0.78333     6.75000E-01    -3.43357E-04
     0.78333     6.85000E-01    -3.35178E-04
     0.78333     6.95000E-01    -3.27133E-04
     0.78333     7.05000E-01    -3.19230E-04
     0.78333     7.15000E-01    -3.11478E-04
     0.78333     7.25000E-01    -3.03887E-04
     0.78333     7.35000E-01    -2.96463E-04
     0.78333     7.45000E-01    -2.89218E-04
     0.78333     7.55000E-01    -2.82158E-04
     0.78333     7.65000E-01    -2.75294E-04
     0.78333     7.75000E-01    -2.68633E-04
     0.78333     7.85000E-01    -2.62186E-04
     0.78333     7.95000E-01    -2.55960E-04
     0.78333     8.05000E-01    -2.49964E-04
     0.78333     8.15000E-01    -2.44207E-04
     0.78333     8.25000E-01    -2.38697E-04
     0.78333     8.35000E-01    -2.33442E-04
     0.78333     8.45000E-01    -2.28450E-04
     0.78333     8.55000E-01    -2.23729E-04
     0.78333     8.65000E-01    -2.19287E-04
     0.78333     8.75000E-01    -2.15130E-04
     0.78333     8.85000E-01    -2.11265E-04
     0.78333     8.95000E-01    -2.07698E-04
     0.78333     9.05000E-01    -2.04436E-04
     0.78333     9.15000E-01    -2.01484E-04
     0.78333     9.25000E-01    -1.98847E-04
     0.78333     9.35000E-01    -1.96529E-04
     0.78333     9.45000E-01    -1.94535E-04
     0.78333     9.55000E-01    -1.92867E-04
     0.78333     9.65000E-01    -1.91530E-04
     0.78333     9.75000E-01    -1.90525E-04
     0.78333     9.85000E-01    -1.89854E-04
     0.78333     9.95000E-01    -1.89518E-04
     0.78333     1.00000E+00    -1.89518E-04
     0.80000     0.00000E+00    -8.08478E-04
     0.80000     5.00000E-03    -8.08478E-04
     0.80000     1.50000E-02    -8.08146E-04
     0.80000     2.50000E-02    -8.07481E-04
     0.80000     3.50000E-02    -8.06487E-04
     0.80000     4.50000E-02    -8.05163E-04
     0.80000     5.50000E-02    -8.03513E-04
     0.80000     6.50000E-02    -8.01540E-04
     0.80000     7.50000E-02    -7.99246E-04
     0.80000     8.50000E-02    -7.96635E-04
     0.80000     9.50000E-02    -7.93713E-04
     0.80000     1.05000E-01    -7.90483E-04
     0.80000     1.15000E-01    -7.86952E-04
     0.80000     1.25000E-01    -7.83125E-04
     0.80000     1.35000E-01    -7.79007E-04
     0.80000     1.45000E-01    -7.74607E-04
     0.80000     1.55000E-01    -7.69930E-04
     0.80000     1.65000E-01    -7.64984E-04
     0.80000     1.75000E-01    -7.59776E-04
     0.80000     1.85000E-01    -7.54314E-04
     0.80000     1.95000E-01    -7.48607E-04
     0.80000     2.05000E-01    -7.42662E-04
     0.80000     2.15000E-01    -7.36487E-04
     0.80000     2.25000E-01    -7.30091E-04
     0.80000     2.35000E-01    -7.23483E-04
     0.80000     2.45000E-01    -7.16671E-04
     0.80000     2.55000E-01    -7.09665E-04
     0.80000     2.65000E-01    -7.02472E-04
     0.80000     2.75000E-01    -6.95101E-04
     0.80000     2.85000E-01    -6.87561E-04
     0.80000     2.95000E-01    -6.79862E-04
     0.80000     3.05000E-01    -6.72010E-04
     0.80000     3.15000E-01    -6.64015E-04
     0.80000     3.25000E-01    -6.55886E-04
     0.80000     3.35000E-01    -6.47630E-04
     0.80000     3.45000E-01    -6.39256E-04
     0.80000     3.55000E-01    -6.30772E-04
     0.80000     3.65000E-01    -6.22185E-04
     0.80000     3.75000E-01    -6.13504E-04
     0.80000     3.85000E-01    -6.04736E-04
     0.80000     3.95000E-01    -5.95889E-04
     0.80000     4.05000E-01    -5.86970E-04
     0.80000     4.15000E-01    -5.77986E-04
     0.80000     4.25000E-01    -5.68945E-04
     0.80000     4.35000E-01    -5.59853E-04
     0.80000     4.45000E-01    -5.50718E-04
     0.80000     4.55000E-01    -5.41546E-04
     0.80000     4.65000E-01    -5.32344E-04
     0.80000     4.75000E-01    -5.23120E-04
     0.80000     4.85000E-01    -5.13878E-04
     0.80000     4.95000E-01    -5.04627E-04
     0.80000     5.05000E-01    -4.95373E-04
     0.80000     5.15000E-01    -4.86122E-04
     0.80000     5.25000E-01    -4.76880E-04
     0.80000     5.35000E-01    -4.67656E-04
     0.80000     5.45000E-01    -4.58454E-04
     0.80000     5.55000E-01    -4.49282E-04
     0.80000     5.65000E-01    -4.40147E-04
     0.80000     5.75000E-01    -4.31055E-04
     0.80000     5.85000E-01    -4.22014E-04
     0.80000     5.95000E-01    -4.13030E-04
     0.80000     6.05000E-01    -4.04111E-04
     0.80000     6.15000E-01    -3.95264E-04
     0.80000     6.25000E-01    -3.86496E-04
     0.80000     6.35000E-01    -3.77815E-04
     0.80000     6.45000E-01    -3.69228E-04
     0.80000     6.55000E-01    -3.60744E-04
     0.80000     6.65000E-01    -3.52370E-04
     0.80000     6.75000E-01    -3.44114E-04
     0.80000     6.85000E-01    -3.35985E-04
     0.80000     6.95000E-01    -3.27990E-04
     0.80000     7.05000E-01    -3.20138E-04
     0.80000     7.15000E-01    -3.12439E-04
     0.80000     7.25000E-01    -3.04899E-04
     0.80000     7.35000E-01    -2.97528E-04
     0.80000     7.45000E-01    -2.90335E-04
     0.80000     7.55000E-01    -2.83329E-04
     0.80000     7.65000E-01    -2.76517E-04
     0.80000     7.75000E-01    -2.69909E-04
     0.80000     7.85000E-01    -2.63513E-04
     0.80000     7.95000E-01    -2.57338E-04
     0.80000     8.05000E-01    -2.51393E-04
     0.80000     8.15000E-01    -2.45686E-04
     0.80000     8.25000E-01    -2.40224E-04
     0.80000     8.35000E-01    -2.35016E-04
     0.80000     8.45000E-01    -2.30070E-04
     0.80000     8.55000E-01    -2.25393E-04
     0.80000     8.65000E-01    -2.20993E-04
     0.80000     8.75000E-01    -2.16875E-04
     0.80000     8.85000E-01    -2.13048E-04
     0.80000     8.95000E-01    -2.09517E-04
     0.80000     9.05000E-01    -2.06287E-04
     0.80000     9.15000E-01    -2.03365E-04
     0.80000     9.25000E-01    -2.00754E-04
     0.80000     9.35000E-01    -1.98460E-04
     0.80000     9.45000E-01    -1.96487E-04
     0.80000     9.55000E-01    -1.94837E-04
     0.80000     9.65000E-01    -1.93513E-04
     0.80000     9.75000E-01    -1.92519E-04
     0.80000     9.85000E-01    -1.91854E-04
     0.80000     9.95000E-01    -1.91522E-04
     0.80000     1.00000E+00    -1.91522E-04
     0.81667     0.00000E+00    -8.06495E-04
     0.81667     5.00000E-03    -8.06495E-04
     0.81667     1.50000E-02    -8.06166E-04
     0.81667     2.50000E-02    -8.05508E-04
     0.81667     3.50000E-02    -8.04524E-04
     0.81667     4.50000E-02    -8.03214E-04
     0.81667     5.50000E-02    -8.01581E-04
     0.81667     6.50000E-02    -7.99627E-04
     0.81667     7.50000E-02    -7.97356E-04
     0.81667     8.50000E-02    -7.94772E-04
     0.81667     9.50000E-02    -7.91878E-04
     0.81667     1.05000E-01    -7.88680E-04
