State         Time     Position         ω_e        velocity            Φ_2          Peclet          flux_e          flux_0
  CDR        hours           um            -            cm/s            Φ_2               -       mol/cm2/s       mol/cm2/s
  R        0.04333      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04333      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04333      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04333      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04333      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70025E-08     4.39988E-08
  R        0.04333      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71189E-08     4.39404E-08
  R        0.04333      0.92500      0.39999     1.09987E-07     0.00000E+00     0.00000E+00     8.08669E-08     4.20601E-08
  R        0.04333      0.97500      0.39980     6.21950E-06     0.00000E+00     0.00000E+00     3.80870E-06     1.23290E-06
  R        0.04333      1.00000      0.36757     6.21950E-06     2.94945E+00     0.00000E+00     3.60826E-06     1.33312E-06
  R        0.04361      0.00000      0.40184     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04361      0.02500      0.40020     1.09987E-07     0.00000E+00     0.00000E+00     8.09116E-08     4.20377E-08
  R        0.04361      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71217E-08     4.39390E-08
  R        0.04361      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70026E-08     4.39987E-08
  R        0.04361      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04361      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04361      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04361      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04361      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04361      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04361      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04361      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04361      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04361      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04361      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04361      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04361      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04361      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70025E-08     4.39987E-08
  R        0.04361      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71204E-08     4.39396E-08
  R        0.04361      0.92500      0.39999     1.09987E-07     0.00000E+00     0.00000E+00     8.08901E-08     4.20484E-08
  R        0.04361      0.97500      0.39980     7.09367E-06     0.00000E+00     0.00000E+00     4.33320E-06     1.40773E-06
  R        0.04361      1.00000      0.36320     7.09367E-06     3.37145E+00     0.00000E+00     4.07354E-06     1.53756E-06
  R        0.04389      0.00000      0.40185     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04389      0.02500      0.40020     1.09987E-07     0.00000E+00     0.00000E+00     8.09350E-08     4.20260E-08
  R        0.04389      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71232E-08     4.39382E-08
  R        0.04389      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70026E-08     4.39987E-08
  R        0.04389      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04389      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04389      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04389      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04389      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04389      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04389      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04389      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04389      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04389      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04389      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04389      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04389      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04389      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70026E-08     4.39987E-08
  R        0.04389      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71218E-08     4.39389E-08
  R        0.04389      0.92500      0.39999     1.09987E-07     0.00000E+00     0.00000E+00     8.09134E-08     4.20368E-08
  R        0.04389      0.97500      0.39980     7.06419E-06     0.00000E+00     0.00000E+00     4.31551E-06     1.40184E-06
  R        0.04389      1.00000      0.36334     7.06419E-06     3.35722E+00     0.00000E+00     4.05798E-06     1.53061E-06
  R        0.04417      0.00000      0.40185     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04417      0.02500      0.40020     1.09987E-07     0.00000E+00     0.00000E+00     8.09584E-08     4.20143E-08
  R        0.04417      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71247E-08     4.39375E-08
  R        0.04417      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70027E-08     4.39987E-08
  R        0.04417      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04417      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04417      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04417      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04417      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04417      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04417      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04417      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04417      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04417      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04417      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04417      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04417      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04417      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70026E-08     4.39987E-08
  R        0.04417      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71233E-08     4.39381E-08
  R        0.04417      0.92500      0.39999     1.09987E-07     0.00000E+00     0.00000E+00     8.09367E-08     4.20251E-08
  R        0.04417      0.97500      0.39980     5.59806E-06     0.00000E+00     0.00000E+00     3.43584E-06     1.10861E-06
  R        0.04417      1.00000      0.37068     5.59806E-06     2.64945E+00     0.00000E+00     3.27283E-06     1.19012E-06
  R        0.04444      0.00000      0.40185     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04444      0.02500      0.40020     1.09987E-07     0.00000E+00     0.00000E+00     8.09817E-08     4.20025E-08
  R        0.04444      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71262E-08     4.39367E-08
  R        0.04444      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70027E-08     4.39986E-08
  R        0.04444      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04444      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04444      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04444      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04444      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04444      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04444      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04444      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04444      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04444      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04444      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04444      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04444      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04444      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70027E-08     4.39987E-08
  R        0.04444      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71248E-08     4.39374E-08
  R        0.04444      0.92500      0.39999     1.09987E-07     0.00000E+00     0.00000E+00     8.09599E-08     4.20135E-08
  R        0.04444      0.97500      0.39980     5.92554E-06     0.00000E+00     0.00000E+00     3.63232E-06     1.17411E-06
  R        0.04444      1.00000      0.36904     5.92554E-06     2.80753E+00     0.00000E+00     3.45006E-06     1.26524E-06
  R        0.04472      0.00000      0.40185     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04472      0.02500      0.40021     1.09987E-07     0.00000E+00     0.00000E+00     8.10051E-08     4.19908E-08
  R        0.04472      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71277E-08     4.39360E-08
  R        0.04472      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70028E-08     4.39986E-08
  R        0.04472      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04472      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04472      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04472      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04472      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04472      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04472      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04472      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04472      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04472      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04472      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04472      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04472      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04472      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70027E-08     4.39986E-08
  R        0.04472      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71263E-08     4.39367E-08
  R        0.04472      0.92500      0.39999     1.09987E-07     0.00000E+00     0.00000E+00     8.09831E-08     4.20018E-08
  R        0.04472      0.97500      0.39979     5.70409E-06     0.00000E+00     0.00000E+00     3.49946E-06     1.12982E-06
  R        0.04472      1.00000      0.37014     5.70409E-06     2.70063E+00     0.00000E+00     3.33033E-06     1.21438E-06
  R        0.04500      0.00000      0.40185     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04500      0.02500      0.40021     1.09987E-07     0.00000E+00     0.00000E+00     8.10284E-08     4.19791E-08
  R        0.04500      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71292E-08     4.39352E-08
  R        0.04500      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70028E-08     4.39986E-08
  R        0.04500      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04500      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04500      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04500      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04500      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04500      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04500      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04500      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04500      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04500      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04500      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04500      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04500      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04500      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70028E-08     4.39986E-08
  R        0.04500      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71278E-08     4.39359E-08
  R        0.04500      0.92500      0.39999     1.09987E-07     0.00000E+00     0.00000E+00     8.10063E-08     4.19902E-08
  R        0.04500      0.97500      0.39979     5.79315E-06     0.00000E+00     0.00000E+00     3.55289E-06     1.14763E-06
  R        0.04500      1.00000      0.36970     5.79315E-06     2.74363E+00     0.00000E+00     3.37854E-06     1.23480E-06
  R        0.04528      0.00000      0.40185     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04528      0.02500      0.40021     1.09987E-07     0.00000E+00     0.00000E+00     8.10517E-08     4.19674E-08
  R        0.04528      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71307E-08     4.39344E-08
  R        0.04528      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70029E-08     4.39986E-08
  R        0.04528      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04528      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04528      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04528      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04528      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04528      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04528      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04528      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04528      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04528      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04528      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04528      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04528      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04528      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70028E-08     4.39986E-08
  R        0.04528      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71293E-08     4.39351E-08
  R        0.04528      0.92500      0.39999     1.09987E-07     0.00000E+00     0.00000E+00     8.10295E-08     4.19785E-08
  R        0.04528      0.97500      0.39979     5.81385E-06     0.00000E+00     0.00000E+00     3.56531E-06     1.15177E-06
  R        0.04528      1.00000      0.36959     5.81385E-06     2.75362E+00     0.00000E+00     3.38973E-06     1.23956E-06
  R        0.04556      0.00000      0.40185     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04556      0.02500      0.40021     1.09987E-07     0.00000E+00     0.00000E+00     8.10750E-08     4.19558E-08
  R        0.04556      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71323E-08     4.39337E-08
  R        0.04556      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70029E-08     4.39985E-08
  R        0.04556      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04556      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04556      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04556      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04556      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04556      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04556      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04556      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04556      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04556      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04556      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04556      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04556      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04556      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70029E-08     4.39986E-08
  R        0.04556      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71308E-08     4.39344E-08
  R        0.04556      0.92500      0.39999     1.09986E-07     0.00000E+00     0.00000E+00     8.10527E-08     4.19669E-08
  R        0.04556      0.97500      0.39979     6.10452E-06     0.00000E+00     0.00000E+00     3.73971E-06     1.20990E-06
  R        0.04556      1.00000      0.36814     6.10452E-06     2.89394E+00     0.00000E+00     3.54648E-06     1.30652E-06
  R        0.04583      0.00000      0.40185     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04583      0.02500      0.40021     1.09986E-07     0.00000E+00     0.00000E+00     8.10983E-08     4.19441E-08
  R        0.04583      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71338E-08     4.39329E-08
  R        0.04583      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70030E-08     4.39985E-08
  R        0.04583      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04583      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04583      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04583      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04583      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04583      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04583      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04583      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04583      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04583      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04583      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04583      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04583      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04583      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70029E-08     4.39985E-08
  R        0.04583      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71323E-08     4.39336E-08
  R        0.04583      0.92500      0.39999     1.09986E-07     0.00000E+00     0.00000E+00     8.10758E-08     4.19553E-08
  R        0.04583      0.97500      0.39979     6.16920E-06     0.00000E+00     0.00000E+00     3.77852E-06     1.22284E-06
  R        0.04583      1.00000      0.36781     6.16920E-06     2.92516E+00     0.00000E+00     3.58124E-06     1.32148E-06
  R        0.04611      0.00000      0.40186     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04611      0.02500      0.40021     1.09986E-07     0.00000E+00     0.00000E+00     8.11215E-08     4.19324E-08
  R        0.04611      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71353E-08     4.39321E-08
  R        0.04611      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70030E-08     4.39985E-08
  R        0.04611      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70001E-08     4.40000E-08
  R        0.04611      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04611      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04611      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04611      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04611      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04611      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04611      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04611      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04611      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04611      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04611      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04611      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04611      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70030E-08     4.39985E-08
  R        0.04611      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71339E-08     4.39328E-08
  R        0.04611      0.92500      0.39999     1.09986E-07     0.00000E+00     0.00000E+00     8.10989E-08     4.19437E-08
  R        0.04611      0.97500      0.39979     6.12678E-06     0.00000E+00     0.00000E+00     3.75307E-06     1.21436E-06
  R        0.04611      1.00000      0.36802     6.12678E-06     2.90468E+00     0.00000E+00     3.55844E-06     1.31167E-06
  R        0.04639      0.00000      0.40186     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04639      0.02500      0.40021     1.09986E-07     0.00000E+00     0.00000E+00     8.11448E-08     4.19208E-08
  R        0.04639      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71369E-08     4.39313E-08
  R        0.04639      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70031E-08     4.39985E-08
  R        0.04639      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70001E-08     4.40000E-08
  R        0.04639      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04639      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04639      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04639      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04639      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
